id,name,loss_type,attack_time,attack_date,attack_lat,attack_lo,nationality,tonnage,complement,survivors,dead,commander,ship_name
178,U-178,Sunk,6.20.00 AM,11/13/1942,,,British,3764,63,52,11,Hans Ibbeken,Louise Moller
178,U-178,Damaged,1.45.00 AM,11/15/1942,,,British,6348,66,66,0,Hans Ibbeken,Adviser
178,U-178,Sunk,2.35.00 PM,11/27/1942,,,American,7176,57,57,0,Hans Ibbeken,Jeremiah Wadsworth
178,U-178,Sunk,10.00.00 AM,6/1/1943,,,Dutch,6586,85,75,10,Wilhelm Dommes,Salabangka
178,U-178,Sunk,2.07.00 PM,7/4/1943,,,Norwegian,2669,36,33,3,Wilhelm Dommes,Breiviken
178,U-178,Sunk,8.08.00 PM,7/4/1943,,,Greek,4774,41,39,2,Wilhelm Dommes,Michael Livanos
178,U-178,Sunk,10.37.00 AM,7/11/1943,,,Greek,4771,36,28,8,Wilhelm Dommes,Mary Livanos
178,U-178,Sunk,2.36.00 AM,7/14/1943,,,American,7197,71,66,5,Wilhelm Dommes,Robert Bacon
178,U-178,Sunk,12.01.00 AM,7/17/1943,,,British,6692,93,86,7,Wilhelm Dommes,City of Canton
178,U-178,Sunk,12.12.00 AM,12/27/1943,,73.55,American,7244,166,166,0,Wilhelm Spahr,José Navarro
179,U-179,Sunk,4.07.00 PM,10/8/1942,,,British,6558,99,98,1,Ernst Sobe,City of Athens
180,U-180,Sunk,3.56.00 AM,4/18/1943,,,British,8132,60,10,50,Werner Musenberg,Corbis
180,U-180,Sunk,11.40.00 PM,6/3/1943,,,Greek,5166,37,37,0,Werner Musenberg,Boris
181,U-181,Sunk,4.22.00 PM,11/3/1942,,,American,8159,74,16,58,Wolfgang Lüth,East Indian
181,U-181,Sunk,8.55.00 PM,11/8/1942,,,Panamanian,5060,49,46,3,Wolfgang Lüth,Plaudit
181,U-181,Sunk,8.27.00 AM,11/10/1942,,,Norwegian,3799,33,31,2,Wolfgang Lüth,K.G. Meldahl
181,U-181,Sunk,8.01.00 AM,11/13/1942,,,American,4969,51,49,2,Wolfgang Lüth,Excello
181,U-181,Sunk,9.25.00 PM,11/19/1942,,,Norwegian,2241,46,8,38,Wolfgang Lüth,Gunda
181,U-181,Sunk,1.24.00 AM,11/20/1942,,,Greek,3562,32,21,11,Wolfgang Lüth,Corinthiakos
181,U-181,Sunk,12.33.00 AM,11/22/1942,,,American,6797,61,55,6,Wolfgang Lüth,Alcoa Pathfinder
181,U-181,Sunk,7.38.00 AM,11/24/1942,,,Greek,6481,35,34,1,Wolfgang Lüth,Mount Helmos
181,U-181,Sunk,8.34.00 PM,11/24/1942,,,British,5281,43,39,4,Wolfgang Lüth,Dorington Court
181,U-181,Sunk,10.50.00 PM,11/28/1942,,,Greek,3551,32,32,0,Wolfgang Lüth,Evanthia
181,U-181,Sunk,5.31.00 AM,11/30/1942,,,Greek,4153,34,22,12,Wolfgang Lüth,Cleanthis
181,U-181,Sunk,5.40.00 PM,12/2/1942,,,Panamanian,4328,37,8,29,Wolfgang Lüth,Amarylis
181,U-181,Sunk,5.56.00 AM,4/11/1943,,15.55,British,5983,53,53,0,Wolfgang Lüth,Empire Whimbrel
181,U-181,Sunk,4.08.00 AM,5/11/1943,,,British,5232,203,128,75,Wolfgang Lüth,Tinhow
181,U-181,Sunk,6.11.00 AM,5/27/1943,,,Swedish,1633,23,23,0,Wolfgang Lüth,Sicilia
181,U-181,Sunk,11.28.00 PM,6/7/1943,,,South African,193,16,0,16,Wolfgang Lüth,Harrier
181,U-181,Sunk,9.07.00 PM,7/2/1943,,,British,2798,149,4,145,Wolfgang Lüth,Hoihow
181,U-181,Sunk,6.01.00 PM,7/15/1943,,,British,2852,38,7,31,Wolfgang Lüth,Empire Lake
181,U-181,Sunk,3.58.00 PM,7/16/1943,,,British,7135,55,50,5,Wolfgang Lüth,Fort Franklin
181,U-181,Sunk,4.03.00 AM,8/4/1943,,,British,4558,43,40,3,Wolfgang Lüth,Dalfram
181,U-181,Sunk,9.16.00 AM,8/7/1943,,,British,4419,111,89,22,Wolfgang Lüth,Umvuma
181,U-181,Sunk,3.32.00 AM,8/12/1943,,,British,10528,157,105,52,Wolfgang Lüth,Clan Macarthur
181,U-181,Sunk,4.11.00 AM,5/1/1944,,,British,5312,48,34,14,Kurt Freiwald,Janeta
181,U-181,Sunk,7.53.00 PM,6/19/1944,,,Dutch,7118,99,10,89,Kurt Freiwald,Garoet
181,U-181,Sunk,10.13.00 PM,7/15/1944,13.22,74.09,British,7174,216,197,19,Kurt Freiwald,Tanda
181,U-181,Sunk,5.03.00 PM,7/19/1944,,71.45,British,5265,56,29,27,Kurt Freiwald,King Frederick
181,U-181,Sunk,8.02.00 PM,11/2/1944,,,American,10198,75,50,25,Kurt Freiwald,Fort Lee
182,U-182,Sunk,3.15.00 AM,1/15/1943,10.52,23.28,British,7173,58,6,52,Asmus Nicolai Clausen,Ocean Courage
182,U-182,Sunk,,2/17/1943,,,British,4836,42,9,33,Asmus Nicolai Clausen,Llanashe
182,U-182,Sunk,5.20.00 PM,3/10/1943,,,American,7177,67,66,1,Asmus Nicolai Clausen,Richard D. Spaight
182,U-182,Sunk,,4/5/1943,,,British,5047,47,47,0,Asmus Nicolai Clausen,Aloe
182,U-182,Sunk,2.50.00 PM,5/1/1943,,,Greek,5838,39,38,1,Asmus Nicolai Clausen,Adelfotis
183,U-183,Sunk,9.49.00 AM,12/3/1942,43,58.17,British,6089,48,0,48,Heinrich Schäfer,Empire Dabchick
183,U-183,Sunk,7.52.00 AM,3/11/1943,22.08,85.14,Honduran,2493,46,41,5,Heinrich Schäfer,Olancho
183,U-183,Sunk,3.30.00 PM,2/29/1944,,79.58,British,5419,53,46,7,Fritz Schneewind,Palma
183,U-183,Total Loss,9.00.00 AM,3/9/1944,,,British,6993,,,0,Fritz Schneewind,British Loyalty
183,U-183,Sunk,8.23.00 PM,6/5/1944,,,British,5259,73,69,4,Fritz Schneewind,Helen Moller
184,U-184,Sunk,11.46.00 PM,11/17/1942,54.3,37.1,British,3192,42,0,42,Günther Dangschat,Widestone
185,U-185,Sunk,3.40.00 AM,12/7/1942,39.47,41,British,5476,67,0,67,August Maus,Peter Mærsk
185,U-185,Sunk,5.37.00 AM,3/10/1943,20.11,74.04,American,6151,44,37,7,August Maus,Virginia Sinclair
185,U-185,Sunk,9.09.00 AM,3/10/1943,19.49,74.38,American,7177,69,0,69,August Maus,James Sprunt
185,U-185,Sunk,12.57.00 PM,4/6/1943,20.49,74,American,7176,57,57,0,August Maus,John Sevier
185,U-185,Sunk,6.07.00 AM,7/7/1943,,,American,7176,69,68,1,August Maus,James Robertson
185,U-185,Sunk,6.07.00 AM,7/7/1943,,,American,7061,57,52,5,August Maus,William Boyce Thompson
185,U-185,Damaged,8.29.00 AM,7/7/1943,,,American,6840,48,48,0,August Maus,S.B. Hunt
185,U-185,Sunk,8.29.00 AM,7/7/1943,,,American,7176,70,69,1,August Maus,Thomas Sinnickson
185,U-185,Sunk,2.36.00 AM,8/1/1943,,,Brazilian,8235,134,106,28,August Maus,Bagé
185,U-185,Sunk,4.50.00 AM,8/6/1943,,,British,7133,59,59,0,August Maus,Fort Halkett
186,U-186,Sunk,12.33.00 AM,1/11/1943,57.17,20.11,British,7174,47,46,1,Siegfried Hesemann,Ocean Vagabond
186,U-186,Sunk,7.35.00 AM,2/23/1943,46.3,36.23,American,5401,62,53,9,Siegfried Hesemann,Hastings
186,U-186,Sunk,7.35.00 AM,2/23/1943,46.48,36.18,British,6207,63,2,61,Siegfried Hesemann,Eulima
188,U-188,Sunk,5.49.00 AM,4/11/1943,52.19,40.28,British,1190,155,4,151,Siegfried Lüdden,HMS Beverley (H 64)
188,U-188,Sunk,8.03.00 AM,9/21/1943,,50.1,American,7176,68,66,2,Siegfried Lüdden,Cornelia P. Spencer
188,U-188,Damaged,10.30.00 PM,10/5/1943,24.21,58.02,Norwegian,9977,46,46,0,Siegfried Lüdden,Britannia
188,U-188,Sunk,8.39.00 PM,1/20/1944,,66.4,British,7122,89,51,38,Siegfried Lüdden,Fort Buckingham
188,U-188,Sunk,8.16.00 PM,1/25/1944,13.04,56.3,British,7130,56,56,0,Siegfried Lüdden,Fort la Maune
188,U-188,Sunk,2.25.00 AM,1/26/1944,13.13,55.56,British,7219,49,49,0,Siegfried Lüdden,Samouri
188,U-188,Sunk,6.48.00 PM,1/26/1944,13,55.15,British,5427,103,103,0,Siegfried Lüdden,Surada
188,U-188,Sunk,10.07.00 PM,1/29/1944,12.3,50.1,Greek,4677,41,21,20,Siegfried Lüdden,Olga E. Embiricos
188,U-188,Sunk,11.45.00 PM,2/3/1944,13,54.2,Chinese,7176,71,51,20,Siegfried Lüdden,Chung Cheng
188,U-188,Sunk,7.06.00 PM,2/9/1944,12.3,57.5,Norwegian,3798,37,37,0,Siegfried Lüdden,Viva
190,U-190,Sunk,9.55.00 PM,3/8/1943,58.03,28.12,British,7015,64,0,64,Max Wintermeyer,Empire Lakeland
190,U-190,Sunk,,4/16/1945,44.28,63.1,Canadian,590,70,26,44,Hans-Erwin Reith,HMCS Esquimalt (J 272)
191,U-191,Sunk,6.30.00 PM,4/21/1943,56.07,44.26,Norwegian,3025,41,39,2,Helmut Fiehn,Scebeli
193,U-193,Sunk,7.47.00 AM,12/3/1943,25.5,86.3,American,10172,80,70,10,Hans Pauckstadt,Touchet
195,U-195,Sunk,8.41.00 PM,4/11/1943,28.52,26.3,American,7200,69,67,2,Heinz Buchholz,James W. Denver
195,U-195,Sunk,1.37.00 AM,5/7/1943,,,American,7191,71,71,0,Heinz Buchholz,Samuel Jordan Kirkwood
195,U-195,Damaged,3.13.00 AM,5/12/1943,,,American,6797,76,76,0,Heinz Buchholz,Cape Neddick
196,U-196,Sunk,11.40.00 PM,5/11/1943,,,British,4962,44,42,2,Eitel-Friedrich Kentrat,Nailsea Meadow
196,U-196,Sunk,12.24.00 AM,8/3/1943,,,British,7323,86,86,0,Eitel-Friedrich Kentrat,City of Oran
196,U-196,Sunk,,7/9/1944,15.3,65.3,British,5454,98,52,46,Eitel-Friedrich Kentrat,Shahzada
197,U-197,Sunk,7.28.00 AM,5/20/1943,,,Dutch,4763,44,44,0,Robert Bartels,Benakat
197,U-197,Sunk,8.00.00 PM,7/24/1943,,,Swedish,9583,38,38,0,Robert Bartels,Pegasus
197,U-197,Damaged,11.15.00 PM,7/30/1943,,,American,7181,66,66,0,Robert Bartels,William Ellery
197,U-197,Sunk,3.50.00 PM,8/17/1943,,,British,6921,54,29,25,Robert Bartels,Empire Stanley
198,U-198,Sunk,2.12.00 PM,5/17/1943,,,British,4392,39,27,12,Werner Hartmann,Northmoor
198,U-198,Sunk,7.37.00 PM,5/29/1943,,,British,5231,44,37,7,Werner Hartmann,Hopetarn
198,U-198,Sunk,7.50.00 AM,6/5/1943,,,British,2304,93,67,26,Werner Hartmann,Dumra
198,U-198,Sunk,1.18.00 PM,6/6/1943,,,American,7176,65,59,6,Werner Hartmann,William King
198,U-198,Sunk,7.59.00 PM,7/6/1943,,,Greek,4476,40,40,0,Werner Hartmann,Hydraios
198,U-198,Sunk,6.45.00 AM,7/7/1943,,,British,4742,66,64,2,Werner Hartmann,Leana
198,U-198,Sunk,6.51.00 PM,8/1/1943,,,Dutch,8457,102,84,18,Werner Hartmann,Mangkalihat
198,U-198,Sunk,8.00.00 PM,6/16/1944,,,South African,3268,52,29,23,Burkhard Heusinger von Waldegg,Columbine
198,U-198,Sunk,,7/15/1944,,,British,5107,57,56,1,Burkhard Heusinger von Waldegg,Director
198,U-198,Sunk,12.59.00 AM,8/6/1944,,,British,7295,50,48,2,Burkhard Heusinger von Waldegg,Empire City
198,U-198,Sunk,,8/7/1944,,,British,7242,43,43,0,Burkhard Heusinger von Waldegg,Empire Day
199,U-199,Sunk,,7/4/1943,,,Brazilian,20,10,0,10,Hans-Werner Kraus,Changri-Lá
199,U-199,Sunk,9.30.00 AM,7/24/1943,,,British,4161,64,62,2,Hans-Werner Kraus,Henzada
201,U-201,Sunk,4.15.00 PM,5/2/1941,60,16,British,8190,44,35,9,Adalbert Schnee,Capulet
201,U-201,Sunk,2.28.00 PM,5/9/1941,60.24,32.37,British,5802,66,66,0,Adalbert Schnee,Gregalia
564,U-564,Sunk,10.10.00 AM,8/19/1942,11.58,62.38,British,5969,54,54,0,Reinhard Suhren,Empire Cloud
201,U-201,Sunk,4.06.00 AM,8/19/1941,49.23,17.56,British,3255,168,15,153,Adalbert Schnee,Aguila
201,U-201,Sunk,4.06.00 AM,8/19/1941,49.1,17.4,British,1809,48,35,13,Adalbert Schnee,Ciscar
201,U-201,Sunk,2.14.00 AM,8/23/1941,40.43,11.39,British,1974,39,38,1,Adalbert Schnee,Aldergrove
201,U-201,Sunk,2.14.00 AM,8/23/1941,40.43,11.39,British,787,22,3,19,Adalbert Schnee,Stork
201,U-201,Sunk,10.50.00 PM,9/21/1941,46.2,22.23,British,1575,23,9,14,Adalbert Schnee,Runa
201,U-201,Sunk,11.21.00 PM,9/21/1941,47,22,British,1511,26,0,26,Adalbert Schnee,Lissa
201,U-201,Sunk,11.21.00 PM,9/21/1941,47,22,British,1381,26,0,26,Adalbert Schnee,Rhineland
201,U-201,Sunk,2.08.00 AM,9/27/1941,48.37,20.01,British,1810,40,32,8,Adalbert Schnee,Cervantes
201,U-201,Sunk,2.09.00 AM,9/27/1941,49.09,20.1,British,5155,233,201,32,Adalbert Schnee,HMS Springbank
201,U-201,Sunk,11.03.00 PM,9/27/1941,50.15,17.27,British,3103,34,34,0,Adalbert Schnee,Margareta
201,U-201,Damaged,12.46.00 AM,4/18/1942,36.41,68.48,Argentinian,7417,39,39,0,Adalbert Schnee,Victoria
201,U-201,Sunk,2.36.00 AM,4/21/1942,33.35,69.38,Norwegian,2027,25,21,4,Adalbert Schnee,Bris
201,U-201,Sunk,3.29.00 AM,4/22/1942,31.1,70.45,American,6069,183,169,14,Adalbert Schnee,San Jacinto
201,U-201,Sunk,9.05.00 AM,4/22/1942,31.2,70.35,British,7217,44,44,0,Adalbert Schnee,Derryheen
201,U-201,Sunk,12.36.00 AM,7/6/1942,38.04,22.48,British,14443,196,137,59,Adalbert Schnee,Avila Star
201,U-201,Sunk,12.22.00 AM,7/12/1942,32.45,24.45,British,7093,55,23,32,Adalbert Schnee,Cortona
201,U-201,Sunk,4.13.00 AM,7/12/1942,31.2,24.48,British,5242,55,52,3,Adalbert Schnee,Siris
201,U-201,Sunk,2.21.00 AM,7/13/1942,29,25,British,6723,53,46,7,Adalbert Schnee,Sithonia
201,U-201,Sunk,1.46.00 AM,7/15/1942,26.42,24.2,British,6990,53,10,43,Adalbert Schnee,British Yeoman
201,U-201,Sunk,11.05.00 PM,7/25/1942,,14.17,British,545,,,19,Adalbert Schnee,HMS Laertes (T 137)
201,U-201,Sunk,7.00.00 AM,10/2/1942,,60.1,American,2084,36,29,7,Günther Rosenberg,Alcoa Transport
201,U-201,Sunk,4.04.00 PM,10/8/1942,10.27,45.37,American,7191,61,53,8,Günther Rosenberg,John Carter Rose
201,U-201,Sunk,1.23.00 AM,10/9/1942,10.45,46.48,Dutch,6421,48,48,0,Günther Rosenberg,Flensburg
202,U-202,Sunk,2.35.00 PM,8/27/1941,,,British,230,14,0,14,Hans-Heinz Linder,Ladylove
202,U-202,Sunk,7.05.00 AM,9/11/1941,63.14,37.12,Swedish,1999,24,24,0,Hans-Heinz Linder,Scania
202,U-202,Sunk,5.05.00 AM,11/3/1941,51.21,51.45,British,2022,24,21,3,Hans-Heinz Linder,Flynderborg
202,U-202,Sunk,5.05.00 AM,11/3/1941,51.21,51.45,British,4586,44,6,38,Hans-Heinz Linder,Gretavale
202,U-202,Damaged,12.45.00 AM,3/22/1942,38.46,52.44,British,8882,56,52,4,Hans-Heinz Linder,Athelviscount
202,U-202,Sunk,11.14.00 PM,4/1/1942,37.05,61.4,British,5249,47,44,3,Hans-Heinz Linder,Loch Don
202,U-202,Sunk,12.34.00 PM,6/22/1942,39.15,72.32,Argentinian,4864,42,37,5,Hans-Heinz Linder,Rio Tercero
202,U-202,Sunk,1.27.00 AM,7/1/1942,35.1,70.53,American,5861,381,372,9,Hans-Heinz Linder,City of Birmingham
202,U-202,Sunk,10.41.00 PM,10/1/1942,,59.48,Dutch,1815,36,35,1,Günter Poser,Achilles
202,U-202,Damaged,9.55.00 PM,2/23/1943,31.1,27.3,Dutch,8252,62,62,0,Günter Poser,Murena
202,U-202,Damaged,10.17.00 PM,2/23/1943,31.1,27.3,British,8482,59,59,0,Günter Poser,British Fortitude
558,U-558,Sunk,10.14.00 PM,2/23/1943,31.18,27.2,British,9811,53,53,0,Günther Krech,Empire Norseman
202,U-202,Sunk,10.20.00 PM,2/23/1943,31.15,27.22,American,7989,68,65,3,Günter Poser,Esso Baton Rouge
203,U-203,Sunk,3.31.00 AM,6/24/1941,54.39,39.43,Norwegian,4402,32,32,0,Rolf Mützelburg,Soløy
203,U-203,Sunk,12.05.00 PM,6/24/1941,55.23,38.49,British,4956,37,37,0,Rolf Mützelburg,Kinross
203,U-203,Sunk,2.54.00 AM,7/27/1941,44.55,17.44,British,2475,31,16,15,Rolf Mützelburg,Hawkinge
203,U-203,Sunk,9.28.00 PM,7/28/1941,40.36,15.3,British,1330,26,26,0,Rolf Mützelburg,Lapland
203,U-203,Sunk,9.28.00 PM,7/28/1941,40.1,15.3,Swedish,1516,20,18,2,Rolf Mützelburg,Norita
203,U-203,Sunk,12.31.00 AM,9/26/1941,47.57,24.05,British,3442,166,43,123,Rolf Mützelburg,Avoceta
203,U-203,Sunk,12.31.00 AM,9/26/1941,47.5,24.5,Norwegian,2842,27,6,21,Rolf Mützelburg,Varangberg
203,U-203,Sunk,4.01.00 AM,9/26/1941,47.4,23.3,British,1348,34,10,24,Rolf Mützelburg,Lapwing
203,U-203,Sunk,6.28.00 PM,11/3/1941,52.18,53.05,British,5626,43,43,0,Rolf Mützelburg,Empire Gemsbuck
203,U-203,Sunk,6.28.00 PM,11/3/1941,52.18,53.05,British,4830,41,41,0,Rolf Mützelburg,Everoja
203,U-203,Sunk,11.34.00 AM,1/15/1942,47,52,Portuguese,632,,0,,Rolf Mützelburg,Catalina
203,U-203,Sunk,11.21.00 AM,1/17/1942,45,60,Norwegian,1345,17,0,17,Rolf Mützelburg,Octavian
203,U-203,Damaged,6.43.00 PM,1/21/1942,46.33,53.04,Canadian,888,,,0,Rolf Mützelburg,North Gaspe
203,U-203,Sunk,3.47.00 AM,4/10/1942,35.35,75.06,British,8072,50,22,28,Rolf Mützelburg,San Delfino
203,U-203,Damaged,1.20.00 PM,4/11/1942,34.25,76.3,American,6151,36,26,10,Rolf Mützelburg,"Harry F. Sinclair, Jr."
515,U-515,Sunk,10.00.00 AM,9/12/1942,10.3,60.2,Panamanian,10013,49,48,1,Werner Henke,Stanvac Melbourne
203,U-203,Sunk,3.15.00 PM,4/14/1942,35.08,75.18,British,6160,55,55,0,Rolf Mützelburg,Empire Thrush
203,U-203,Sunk,5.44.00 AM,6/26/1942,24.2,63.16,British,5216,38,35,3,Rolf Mützelburg,Putney Hill
203,U-203,Sunk,11.17.00 PM,6/26/1942,23.07,62.06,Brazilian,3666,48,48,0,Rolf Mützelburg,Pedrinhas
203,U-203,Sunk,3.38.00 PM,6/28/1942,19.21,62.22,American,7176,46,38,8,Rolf Mützelburg,Sam Houston
203,U-203,Sunk,11.05.00 PM,7/9/1942,11.32,60.17,British,6914,42,40,2,Rolf Mützelburg,Cape Verde
203,U-203,Sunk,3.52.00 AM,7/11/1942,11.28,60.23,Panamanian,10013,50,45,5,Rolf Mützelburg,Stanvac Palembang
203,U-203,Sunk,10.09.00 PM,10/29/1942,31.39,19.35,British,5178,45,44,1,Hermann Kottmann,Hopecastle
203,U-203,Sunk,10.16.00 PM,10/30/1942,33.12,18.24,British,7131,58,50,8,Hermann Kottmann,Corinaldo
204,U-204,Sunk,5.15.00 AM,5/31/1941,65.39,26.23,Icelandic,16,4,0,4,Walter Kell,Holmsteinn
204,U-204,Sunk,2.48.00 AM,6/10/1941,48.3,41.3,Belgian,7886,68,61,7,Walter Kell,Mercier
204,U-204,Sunk,2.05.00 AM,8/19/1941,49,17,Norwegian,1060,124,41,83,Walter Kell,HNoMS Bath (I 17)
204,U-204,Sunk,12.45.00 AM,10/14/1941,,,Spanish,97,7,5,2,Walter Kell,Aingeru Guardakoa
204,U-204,Sunk,3.00.00 AM,10/19/1941,35.36,6.22,British,9158,43,22,21,Walter Kell,Inverlee
205,U-205,Sunk,11.20.00 PM,6/16/1942,33.2,26,British,5450,586,498,88,Franz-Georg Reschke,HMS Hermione (74)
206,U-206,Sunk,5.28.00 AM,8/9/1941,,,British,202,13,0,13,Herbert Opitz,Ocean Victor
206,U-206,Sunk,3.36.00 AM,10/14/1941,36,6.3,British,925,73,3,70,Herbert Opitz,HMS Fleur de Lys (K 122)
206,U-206,Sunk,6.14.00 AM,10/19/1941,,,British,3081,42,16,26,Herbert Opitz,Baron Kelvin
207,U-207,Sunk,2.45.00 AM,9/11/1941,63.05,37.5,British,4803,49,7,42,Fritz Meyer,Stonepool
207,U-207,Sunk,2.45.00 AM,9/11/1941,62.4,38.5,British,4924,42,41,1,Fritz Meyer,Berury
208,U-208,Sunk,5.26.00 AM,11/2/1941,,,British,3872,43,17,26,Alfred Schlieper,Larpool
209,U-209,Sunk,9.20.00 AM,8/17/1942,,,Soviet,136,,,,Heinrich Brodda,Komiles
209,U-209,Sunk,9.20.00 AM,8/17/1942,,,Soviet,500,,,,Heinrich Brodda,Sh-500
209,U-209,Sunk,9.20.00 AM,8/17/1942,,,Soviet,220,,,,Heinrich Brodda,Komsomolec
209,U-209,Sunk,9.20.00 AM,8/17/1942,,,Soviet,500,328,23,305,Heinrich Brodda,P-4
608,U-608,Sunk,1.05.00 AM,9/12/1942,48.55,33.38,British,6849,55,52,3,Rolf Struckmeier,Empire Moonbeam
608,U-608,Sunk,1.05.00 AM,9/12/1942,48.55,33.38,British,13797,86,85,1,Rolf Struckmeier,Hektoria
254,U-254,Sunk,1.16.00 AM,10/3/1942,55,33,American,11237,60,0,60,Odo Loewe,Esso Williamsburg
211,U-211,Sunk,1.15.00 AM,12/17/1942,50.5,25.15,British,1350,196,26,170,Karl Hause,HMS Firedrake (H 79)
212,U-212,Sunk,,8/5/1943,68.4,51.51,Soviet,80,,,,Helmut Vogler,Majakovski
214,U-214,Sunk,6.52.00 PM,8/18/1942,41.34,19.49,Dutch,6318,93,91,2,Günther Reeder,Balingkar
214,U-214,Sunk,6.52.00 PM,8/18/1942,41.07,20.32,British,7522,108,108,0,Günther Reeder,Hatarana
214,U-214,Damaged,6.52.00 PM,8/18/1942,41.3,19.49,British,10552,,,0,Günther Reeder,HMS Cheshire (F 18)
214,U-214,Sunk,8.19.00 AM,12/30/1942,10.52,60.25,Polish,4426,41,38,3,Günther Reeder,Paderewski
214,U-214,Damaged,r two,6/20/1943,14.34,17.28,American,6507,87,86,1,Rupprecht Stock,Santa Maria
214,U-214,Sunk,8.51.00 PM,10/14/1943,,,American,1525,77,0,77,Rupprecht Stock,USS Dorado (SS 248)
215,U-215,Sunk,12.30.00 PM,7/3/1942,41.48,66.35,American,7191,66,56,10,Fritz Hoeckner,Alexander Macomb
216,U-216,Sunk,4.37.00 PM,9/25/1942,54.23,27.54,British,4989,66,49,17,Karl-Otto Schultz,Boston
217,U-217,Sunk,9.12.00 PM,8/19/1942,11.38,67.42,British,75,74,72,2,Kurt Reichenbach-Klinke,Sea Gull D.
217,U-217,Sunk,3.25.00 AM,12/14/1942,17.43,46.15,Swedish,2619,27,27,0,Kurt Reichenbach-Klinke,Etna
217,U-217,Sunk,10.50.00 AM,2/3/1943,24.59,43.37,British,7957,70,67,3,Kurt Reichenbach-Klinke,Rhexenor
218,U-218,Damaged,1.40.00 AM,9/11/1942,51.16,29.08,Norwegian,7361,,,0,Richard Becker,Fjordaas
218,U-218,Sunk,2.46.00 AM,11/5/1943,,,British,146,,0,,Richard Becker,Beatrice Beck
218,U-218,Damaged,,7/6/1944,50.08,5.44,British,7177,271,271,0,Richard Becker,HMS Empire Halberd (F 160)
218,U-218,Sunk,9.09.00 PM,4/20/1945,55.13,5.14,British,200,10,0,10,Rupprecht Stock,Ethel Crawford
220,U-220,Sunk,8.30.00 PM,10/19/1943,47.19,52.27,British,3721,40,14,26,Bruno Barber,Penolver
220,U-220,Sunk,8.30.00 PM,10/19/1943,47.19,52.27,American,3478,42,42,0,Bruno Barber,Delisle
221,U-221,Sunk,5.56.00 AM,10/13/1942,53.05,44.06,Norwegian,2342,29,10,19,Hans-Hartwig Trojer,Fagersten
221,U-221,Sunk,6.23.00 AM,10/13/1942,53.05,44.06,British,5227,49,0,49,Hans-Hartwig Trojer,Ashworth
221,U-221,Sunk,6.23.00 AM,10/13/1942,53,44,Norwegian,3785,35,0,35,Hans-Hartwig Trojer,Senta
221,U-221,Sunk,12.13.00 AM,10/14/1942,53.41,41.23,American,5929,59,21,38,Hans-Hartwig Trojer,Susana
221,U-221,Sunk,,10/14/1942,53.4,40.4,British,52,,,,Hans-Hartwig Trojer,HMS LCM-508
221,U-221,Sunk,,10/14/1942,53.4,40.4,British,52,,,,Hans-Hartwig Trojer,HMS LCM-509
221,U-221,Sunk,,10/14/1942,53.4,40.4,British,52,,,,Hans-Hartwig Trojer,HMS LCM-519
221,U-221,Sunk,,10/14/1942,53.4,40.4,British,52,,,,Hans-Hartwig Trojer,HMS LCM-522
221,U-221,Sunk,,10/14/1942,53.4,40.4,British,52,,,,Hans-Hartwig Trojer,HMS LCM-523
221,U-221,Sunk,,10/14/1942,53.4,40.4,British,52,,,,Hans-Hartwig Trojer,HMS LCM-532
221,U-221,Sunk,,10/14/1942,53.4,40.4,British,52,,,,Hans-Hartwig Trojer,HMS LCM-537
221,U-221,Sunk,,10/14/1942,53.4,40.4,British,52,,,,Hans-Hartwig Trojer,HMS LCM-547
221,U-221,Sunk,,10/14/1942,53.4,40.4,British,52,,,,Hans-Hartwig Trojer,HMS LCM-620
221,U-221,Sunk,,10/14/1942,53.4,40.4,British,291,,,0,Hans-Hartwig Trojer,HMS LCT-2006
221,U-221,Sunk,12.13.00 AM,10/14/1942,53.4,40.4,British,12398,125,77,48,Hans-Hartwig Trojer,Southern Empress
221,U-221,Sunk,12.27.00 PM,3/7/1943,48,23.3,Norwegian,3015,38,17,21,Hans-Hartwig Trojer,Jamaica
221,U-221,Sunk,9.26.00 PM,3/10/1943,51,30.1,British,5412,82,81,1,Hans-Hartwig Trojer,Tucurinca
221,U-221,Sunk,9.26.00 PM,3/10/1943,51.2,29.29,American,6565,84,64,20,Hans-Hartwig Trojer,Andrea F. Luckenbach
221,U-221,Damaged,9.31.00 PM,3/10/1943,51.2,29.25,American,7197,,,0,Hans-Hartwig Trojer,Lawton B. Evans
221,U-221,Sunk,4.43.00 PM,3/18/1943,53.35,28.05,American,7191,70,42,28,Hans-Hartwig Trojer,Walter Q. Gresham
221,U-221,Sunk,4.43.00 PM,3/18/1943,53.24,28.34,British,8293,88,54,34,Hans-Hartwig Trojer,Canadian Star
221,U-221,Sunk,10.28.00 PM,5/12/1943,46,21,Norwegian,9432,39,19,20,Hans-Hartwig Trojer,Sandanger
223,U-223,Sunk,4.52.00 AM,2/3/1943,59.22,48.42,American,5649,904,229,675,Karl-Jürg Wächter,Dorchester
223,U-223,Sunk,7.14.00 AM,2/23/1943,46.48,36.18,Panamanian,6907,51,32,19,Karl-Jürg Wächter,Winkler
223,U-223,Total Loss,1.05.00 AM,10/2/1943,36.41,1.1,British,4970,59,59,0,Karl-Jürg Wächter,Stanmore
